price,brand,model,trim,kilometers,year,vehicle_age_years,regional_specs,doors,body_type,fuel_type,seating_capacity,transmission_type,engine_capacity_cc,horsepower,no_of_cylinders,exterior_color,interior_color,warranty,address,country,city,area_name,location_name,latitude,longitude,seller_type
490000,BMW,X7,Other,16469,2023,1,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Grey,Brown,No,"Dubai Hills Estate, Dubai, UAE",UAE,Dubai,Dubai Hills Estate,,25.09872095,55.25394008697513,Dealer
104000,Toyota,Fortuner,VXR,101010,2019,5,GCC Specs,5,SUV,Petrol,7,Automatic Transmission,4000+ cc,200 - 299 HP,6,Grey,Brown,No,"Al Qusais, Dubai, UAE",UAE,Dubai,Al Qusais,,25.269769,55.3874873,Dealer
43900,Mercedes-Benz,M-Class,ML 350,207778,2013,11,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,Silver,Black,No,"Dubai Marina, Dubai, UAE",UAE,Dubai,Dubai Marina,,25.0786415,55.1352524,Dealer
117900,Mercedes-Benz,S-Class,S 400,148234,2016,8,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,White,Beige,No,"Jumeirah, Dubai, UAE",UAE,Dubai,Jumeirah,,25.2069604,55.2474974,Dealer
250000,Lincoln,Navigator,Reserve,41385,2021,3,GCC Specs,5,SUV,Petrol,8,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,6,Silver,Brown,No,"Mirdif, Dubai, UAE",UAE,Dubai,Mirdif,,25.2211708,55.4224204,Dealer
187000,Jeep,Grand Cherokee,Limited Plus,34396,2022,2,GCC Specs,5,SUV,Petrol,7,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,6,Silver,Black,Yes,"Dubai Silicon Oasis (DSO), Dubai, UAE",UAE,Dubai,Dubai Silicon Oasis (DSO),,,,Dealer
59500,Honda,Accord,Other,131798,2018,6,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,4,Silver,Black,No,"Jumeirah, Dubai, UAE",UAE,Dubai,Jumeirah,,25.2069604,55.2474974,Dealer
70000,Dodge,Ram,1500 Laramie Crew,164236,2017,7,GCC Specs,4,Pick Up Truck,Petrol,5,Automatic Transmission,4000+ cc,300 - 399 HP,8,Red,Brown,No,"Jebel Ali, Dubai, UAE",UAE,Dubai,Jebel Ali,,24.9775987,55.0910742,Dealer
205000,BMW,X5,Xdrive 40i,73619,2019,5,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Blue,White,Yes,"Al Quoz, Dubai, UAE",UAE,Dubai,Al Quoz,,25.1177213,55.2357807,Dealer
62900,Lincoln,MKZ,Reserve,60705,2017,7,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Gold,Brown,Yes,"Al Muroor, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Muroor,,24.476252,54.3726749,Dealer
115000,Lexus,UX 200,Other,91053,2019,5,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,Silver,Unknown,Yes,"Al Quoz, Dubai, UAE",UAE,Dubai,Al Quoz,,25.1177213,55.2357807,Dealer
195000,BMW,X4,xDrive 30i,54887,2021,3,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Black,Brown,Yes,"Al Quoz, Dubai, UAE",UAE,Dubai,Al Quoz,,25.1177213,55.2357807,Dealer
75000,BMW,X1,sDrive20i,127367,2018,6,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Orange,Black,No,"The Gardens, Dubai, UAE",UAE,Dubai,The Gardens,,25.0418288,55.1270906,Dealer
138900,Toyota,FJ Cruiser,Xtreme,78003,2019,5,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,4000+ cc,200 - 299 HP,6,White,Black,No,"Meydan City, Dubai, UAE",UAE,Dubai,Meydan City,,25.1541673,55.2906695,Dealer
69000,MINI,Cooper,Cooper S,105979,2018,6,GCC Specs,3,Hatchback,Petrol,4,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,Silver,Black,No,"Dubai Sports City, Dubai, UAE",UAE,Dubai,Dubai Sports City,,25.0321379,55.219353,Dealer
163000,Lexus,RX-Series,450 h,79652,2020,4,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,Black,Brown,Yes,"Al Quoz, Dubai, UAE",UAE,Dubai,Al Quoz,,25.1177213,55.2357807,Dealer
185000,Lexus,LS-Series,F Sport,113388,2018,6,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,6,Silver,Unknown,No,"Mirdif, Dubai, UAE",UAE,Dubai,Mirdif,,25.2211708,55.4224204,Dealer
235000,Land Rover,Range Rover,Vogue,95609,2019,5,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Grey,Black,No,"Al Barsha South, Al Barsha, Dubai, UAE",UAE,Dubai,Al Barsha,Al Barsha South,25.0747157,55.2320479,Dealer
450000,Bentley,Bentayga,Other,77081,2019,5,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,4000+ cc,600 - 699 HP,12,Silver,Unknown,Yes,"Al Muroor, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Muroor,,24.476252,54.3726749,Dealer
32000,Volkswagen,CC,Other,78515,2014,10,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,4,Brown,Beige,No,"City Walk, Al Wasl, Dubai, UAE",UAE,Dubai,Al Wasl,City Walk,25.2065862,55.2636449,Dealer
60000,Land Rover,Range Rover Evoque,Other,167612,2015,9,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Black,No,"Mirdif, Dubai, UAE",UAE,Dubai,Mirdif,,25.2211708,55.4224204,Dealer
35000,Cadillac,CTS/Catera,Other,134358,2014,10,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,Black,Beige,No,"Al Warqaa, Dubai, UAE",UAE,Dubai,Al Warqaa,,25.18047865,55.45297285088414,Dealer
59995,Audi,A8,L,124974,2015,9,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,White,Brown,No,"Al Khawaneej, Dubai, UAE",UAE,Dubai,Al Khawaneej,,25.2382523,55.5097961,Dealer
156900,Mercedes-Benz,A-Class,AMG A 35,84484,2020,4,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,4,Black,Black,Yes,"Al Khalidiyah, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Khalidiyah,,24.46934445,54.34880593499775,Dealer
110900,Mitsubishi,Pajero,GLS,20524,2020,4,GCC Specs,5,SUV,Petrol,7,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,6,White,Unknown,Yes,"Al Muroor, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Muroor,,24.476252,54.3726749,Dealer
75900,Land Rover,Discovery Sport,SE,96197,2017,7,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Red,Black,No,"Mudon, Dubai, UAE",UAE,Dubai,Mudon,,25.0204108,55.2679936,Dealer
95000,Fisker,Karma,ES,45678,2013,11,GCC Specs,4,Sedan,Hybrid,5,Automatic Transmission,2000 - 2499 cc,400 - 499 HP,4,Blue,Brown,No,"Arabian Ranches, Dubai, UAE",UAE,Dubai,Arabian Ranches,,25.04875135,55.26728851815184,Dealer
86900,Peugeot,3008,Active,28130,2023,1,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,4,Grey,Unknown,Yes,"Jebel Ali, Dubai, UAE",UAE,Dubai,Jebel Ali,,24.9775987,55.0910742,Dealer
105000,Volkswagen,GTI,GTi,44667,2019,5,GCC Specs,5,Hatchback,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Unknown,No,"Deira, Dubai, UAE",UAE,Dubai,Deira,,25.2727936,55.305334,Dealer
68000,Maserati,Quattroporte,S,75231,2014,10,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,6,Blue,Brown,No,"Jumeirah, Dubai, UAE",UAE,Dubai,Jumeirah,,25.2069604,55.2474974,Dealer
125000,BMW,5-Series,520i,84623,2019,5,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,Blue,Brown,No,"Business Bay, Dubai, UAE",UAE,Dubai,Business Bay,,25.18942655,55.26481901527489,Dealer
104000,Mercedes-Benz,CLS-Class,CLS 400,86582,2017,7,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Black,Brown,No,"Al Muroor, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Muroor,,24.476252,54.3726749,Dealer
222900,BMW Alpina,B7,xDrive,55830,2018,6,GCC Specs,4,Sedan,Petrol,4,Automatic Transmission,4000+ cc,400 - 499 HP,8,Blue,Unknown,No,"Jebel Ali, Dubai, UAE",UAE,Dubai,Jebel Ali,,24.9775987,55.0910742,Dealer
215900,Lexus,GX 460,Other,30437,2022,2,GCC Specs,5,SUV,Petrol,7,Automatic Transmission,4000+ cc,200 - 299 HP,8,Blue,Beige,Yes,"Al Qusais, Dubai, UAE",UAE,Dubai,Al Qusais,,25.269769,55.3874873,Dealer
37500,Cadillac,XTS,Other,148144,2014,10,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,Black,Beige,No,"Nad Al Sheba, Dubai, UAE",UAE,Dubai,Nad Al Sheba,,25.1597355,55.3436278,Dealer
120900,MINI,Cooper,S,17674,2022,2,GCC Specs,3,Hatchback,Petrol,5,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,White,Brown,No,"Dubai Marina, Dubai, UAE",UAE,Dubai,Dubai Marina,,25.0786415,55.1352524,Dealer
76000,Mercedes-Benz,C-Class,C200,120685,2016,8,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,Blue,Unknown,No,"Dubai Marina, Dubai, UAE",UAE,Dubai,Dubai Marina,,25.0786415,55.1352524,Dealer
68900,Ford,Explorer,Standard,102419,2018,6,GCC Specs,5,SUV,Petrol,7,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,6,White,Beige,No,"Green Community West, Green Community, Dubai, UAE",UAE,Dubai,Green Community,Green Community West,24.9968849,55.1644165,Dealer
46000,Nissan,Kicks,SV,81027,2020,4,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,4,Grey,Black,No,"Al Majaz, Sharjah, UAE",UAE,Sharjah,Al Majaz,,25.3256445,55.3886556,Dealer
224900,Nissan,Patrol,SE,5213,2023,1,GCC Specs,5,SUV,Petrol,8,Automatic Transmission,4000+ cc,200 - 299 HP,6,Grey,Beige,No,"Al Majaz, Sharjah, UAE",UAE,Sharjah,Al Majaz,,25.3256445,55.3886556,Dealer
60900,Land Rover,Range Rover Evoque,Dynamic,189480,2015,9,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Unknown,No,"Al Muroor, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Muroor,,24.476252,54.3726749,Dealer
110000,Porsche,Macan,Other,127941,2017,7,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Brown,No,"Mira, Reem, Dubai, UAE",UAE,Dubai,Reem,Mira,25.01115535,55.30002344823852,Dealer
44400,Infiniti,Q50,Turbo,163107,2017,7,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Beige,No,"Jumeirah Village Circle (JVC), Dubai, UAE",UAE,Dubai,Jumeirah Village Circle (JVC),,25.0559446,55.20746502861806,Dealer
49999,Mitsubishi,ASX,Other,54010,2020,4,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,,,4,White,Black,No,"Oud Metha, Bur Dubai, Dubai, UAE",UAE,Dubai,Bur Dubai,Oud Metha,25.2439301,55.3158939,Dealer
300000,Toyota,Land Cruiser,VXR,10412,2023,1,GCC Specs,5,SUV,Petrol,7,Automatic Transmission,4000+ cc,200 - 299 HP,6,White,Unknown,No,"Al Qusais, Dubai, UAE",UAE,Dubai,Al Qusais,,25.269769,55.3874873,Dealer
73900,Mercedes-Benz,M-Class,ML 400,112216,2015,9,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,,,6,Brown,Beige,No,"Palm Jumeirah, Dubai, UAE",UAE,Dubai,Palm Jumeirah,,25.10019025,55.11853499506269,Dealer
265000,Land Rover,Range Rover Sport,Other,142532,2018,6,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,4000+ cc,500 - 599 HP,8,Grey,Unknown,No,"Al Quoz Industrial Area 1, Al Quoz Industrial Area, Al Quoz, Dubai, UAE",UAE,Dubai,Al Quoz,Al Quoz Industrial Area,25.1524105,55.2340999,Dealer
93000,Honda,Accord,Sport,63036,2020,4,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,4,Silver,Black,Yes,"Al Quoz, Dubai, UAE",UAE,Dubai,Al Quoz,,25.1177213,55.2357807,Dealer
18000,Nissan,Maxima,S,210000,2011,13,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,6,Silver,Yellow,Does not apply,"Fujeirah, UAE",UAE,Fujeirah,,,,,Owner
225000,Mercedes-Benz,CLS-Class,CLS 53 AMG,53000,2020,4,Japanese Specs,4,Sedan,Petrol,5,Automatic Transmission,2500 - 2999 cc,400 - 499 HP,6,Green,Black,No,"Dubai Design District, Dubai, UAE",UAE,Dubai,Dubai Design District,,25.189933000000003,55.30201729029881,Owner
20000,Land Rover,LR2,HSE,265300,2011,13,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,6,Gold,Beige,No,"International City, Dubai, UAE",UAE,Dubai,International City,,25.1322737,55.39813984933585,Owner
240000,Land Rover,Range Rover,HSE,50000,2020,4,European Specs,4,SUV,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Blue,Beige,No,"Dubai, UAE",UAE,Dubai,,,25.2653471,55.2924914,Owner
43000,Nissan,Kicks,S,30600,2021,3,American Specs,4,SUV,Petrol,5,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,4,Blue,Black,No,"Al Falah City, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Falah City,,24.4382768,54.73110858088231,Owner
105000,Toyota,Hiace,PV TOP,7000,2023,1,GCC Specs,4,Van,Petrol,2,Manual Transmission,2500 - 2999 cc,200 - 299 HP,4,White,Unknown,Does not apply,"Dubai Marina, Dubai, UAE",UAE,Dubai,Dubai Marina,,25.0786415,55.1352524,Dealer
34500,Hyundai,Santa Fe,GLS,140697,2015,9,Korean Specs,4,SUV,Petrol,7,Automatic Transmission,2500 - 2999 cc,400 - 499 HP,6,White,Unknown,Yes,"Ras Al Khor Industrial 2, Ras Al Khor Industrial, Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,Ras Al Khor Industrial,25.17901365,55.37942196624788,Owner
105000,Mercedes-Benz,C-Class,C300 Luxury,35000,2021,3,American Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Blue,Beige,Does not apply,"Al Satwa, Dubai, UAE",UAE,Dubai,Al Satwa,,25.2208602,55.2737617,Owner
21000,Nissan,Tiida,S,155000,2014,10,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,4,White,Black,No,"Al Maqam, Al Ain, UAE",UAE,Al Ain,Al Maqam,,24.1858111,55.629423606569176,Owner
24999,Nissan,Sentra,SR,65000,2019,5,American Specs,4,Sedan,Petrol,5,Automatic Transmission,1500 - 1999 cc,300 - 399 HP,4,Black,Unknown,Yes,"Ras Al Khor Industrial 2, Ras Al Khor Industrial, Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,Ras Al Khor Industrial,25.17901365,55.37942196624788,Owner
49000,Land Rover,Range Rover Sport,Autobiography Dynamic,120000,2012,12,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,4000+ cc,400 - 499 HP,8,White,Unknown,Does not apply,"Al Mamzar Front, Al Mamzar, Dubai, UAE",UAE,Dubai,Al Mamzar,Al Mamzar Front,25.3061521,55.3441577,Dealer
89000,Cadillac,Escalade,Platinum,102100,2013,11,GCC Specs,5,SUV,Petrol,0,Automatic Transmission,,Unknown,8,Black,Brown,Does not apply,"Dubai, UAE",UAE,Dubai,,,25.2653471,55.2924914,Owner
119000,Maserati,Ghibli,Ghibli S,120000,2017,7,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Black,Unknown,Does not apply,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
109000,Fiat,Other,Other,3000,2023,1,GCC Specs,2,Coupe,Petrol,5,Automatic Transmission,1000 - 1499 cc,200 - 299 HP,4,Black,Black,Yes,"Al Mamzar Front, Al Mamzar, Dubai, UAE",UAE,Dubai,Al Mamzar,Al Mamzar Front,25.3061521,55.3441577,Dealer
69000,Porsche,Cayenne,S Platinum,115000,2012,12,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,4000+ cc,400 - 499 HP,8,White,Beige,Does not apply,"Al Mamzar Front, Al Mamzar, Dubai, UAE",UAE,Dubai,Al Mamzar,Al Mamzar Front,25.3061521,55.3441577,Dealer
399000,Rolls-Royce,Phantom,Extended Wheel Base,101000,2005,19,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,4000+ cc,400 - 499 HP,12,White,White,Does not apply,"Al Mamzar Front, Al Mamzar, Dubai, UAE",UAE,Dubai,Al Mamzar,Al Mamzar Front,25.3061521,55.3441577,Dealer
67000,Mercedes-Benz,S-Class,S 350,101000,2012,12,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,White,Beige,Does not apply,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
69000,Mercedes-Benz,CLS-Class,CLS 500 Blueefficiency Luxury,101000,2012,12,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,4000+ cc,400 - 499 HP,8,Gold,White,Does not apply,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
40000,Toyota,Land Cruiser,GX,286000,1989,35,GCC Specs,4,SUV,Petrol,0,Manual Transmission,,Unknown,8,White,Beige,Does not apply,"Sharjah, UAE",UAE,Sharjah,,,25.2311534,54.21900831355923,Owner
98000,Toyota,Land Cruiser,GX,170000,2015,9,GCC Specs,5,SUV,Diesel,7,Automatic Transmission,3500 - 3999 cc,700 - 799 HP,8,White,Black,Yes,"Souq Al Haraj / Tasjeel Village, Saif Zone (Sharjah International Airport Free Zone), Sharjah, UAE",UAE,Sharjah,Saif Zone (Sharjah International Airport Free Zone),Souq Al Haraj / Tasjeel Village,25.343567,55.473511,Dealer
123000,Toyota,Prado,TX,75000,2020,4,GCC Specs,5,SUV,Diesel,7,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,4,White,Black,Yes,"Souq Al Haraj / Tasjeel Village, Saif Zone (Sharjah International Airport Free Zone), Sharjah, UAE",UAE,Sharjah,Saif Zone (Sharjah International Airport Free Zone),Souq Al Haraj / Tasjeel Village,25.343567,55.473511,Dealer
185000,Toyota,Land Cruiser,GXR,140000,2019,5,GCC Specs,4,SUV,Diesel,7,Automatic Transmission,4000+ cc,700 - 799 HP,8,White,Beige,Yes,"Souq Al Haraj / Tasjeel Village, Saif Zone (Sharjah International Airport Free Zone), Sharjah, UAE",UAE,Sharjah,Saif Zone (Sharjah International Airport Free Zone),Souq Al Haraj / Tasjeel Village,25.343567,55.473511,Dealer
52000,Ford,Ranger,Other,115000,2015,9,GCC Specs,4,SUV,Diesel,5,Automatic Transmission,3000 - 3499 cc,500 - 599 HP,6,Orange,Unknown,Yes,"Souq Al Haraj / Tasjeel Village, Saif Zone (Sharjah International Airport Free Zone), Sharjah, UAE",UAE,Sharjah,Saif Zone (Sharjah International Airport Free Zone),Souq Al Haraj / Tasjeel Village,25.343567,55.473511,Dealer
325000,BMW,X5,X5M Competition,75000,2020,4,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,3000 - 3499 cc,500 - 599 HP,8,Black,Unknown,No,"Bromellia, Al Barari, Dubai, UAE",UAE,Dubai,Al Barari,Bromellia,25.0985252,55.3121908,Owner
49000,BMW,7-Series,740li Luxury,117500,2012,12,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,Black,Other Color,Does not apply,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
63000,Nissan,Maxima,SR,155000,2017,7,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,,300 - 399 HP,6,Blue,Beige,No,"Dubai Investment Park (DIP), Dubai, UAE",UAE,Dubai,Dubai Investment Park (DIP),,,,Owner
81000,BMW,i3,Standard,80000,2018,6,American Specs,4,Sedan,Hybrid,4,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,4,White,Unknown,No,"Dubai, UAE",UAE,Dubai,,,25.2653471,55.2924914,Owner
22000,Nissan,Pathfinder,Platinum,245544,2013,11,American Specs,5,Wagon,Petrol,7,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,6,Black,Beige,Yes,"Al Nuaimiya 1, Al Nuaimiya, Ajman, UAE",UAE,Ajman,Al Nuaimiya,Al Nuaimiya 1,25.383236,55.458232,Owner
470000,Cadillac,Escalade,ESV Platinum,0,2023,1,European Specs,5,SUV,Petrol,8,Automatic Transmission,Unknown,Unknown,8,White,Unknown,No,"Ras Al Khor Industrial 3, Ras Al Khor Industrial, Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,Ras Al Khor Industrial,25.17901365,55.37942196624788,Dealer
106000,Toyota,Hilux,DLX TOP,0,2024,0,GCC Specs,4,Pick Up Truck,Petrol,5,Automatic Transmission,Unknown,Unknown,4,White,Unknown,No,"Ras Al Khor Industrial 3, Ras Al Khor Industrial, Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,Ras Al Khor Industrial,25.17901365,55.37942196624788,Dealer
119000,BMW,X5,xDrive35i Luxury-Line,112500,2017,7,GCC Specs,4,SUV,Petrol,7,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,White,Brown,Does not apply,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
48000,Mitsubishi,Pajero,GLS,173000,2017,7,GCC Specs,5,SUV,Petrol,7,Automatic Transmission,3500 - 3999 cc,Unknown,6,White,Beige,Does not apply,"Al Nahyan, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Nahyan,,24.46446185,54.38683888474424,Owner
259000,Toyota,Land Cruiser,GXR TOP,70000,2022,2,GCC Specs,4,SUV,Petrol,7,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,White,Beige,Yes,"Al Rahmaniya, Sharjah, UAE",UAE,Sharjah,Al Rahmaniya,,25.33455735,55.57830408329693,Owner
30000,Toyota,Avalon,Other,140000,2012,12,American Specs,4,Sedan,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Grey,Beige,Does not apply,"Al Rahmaniya, Sharjah, UAE",UAE,Sharjah,Al Rahmaniya,,25.33455735,55.57830408329693,Owner
29000,GMC,Yukon,SLE,220000,2010,14,GCC Specs,4,SUV,Petrol,8,Automatic Transmission,4000+ cc,500 - 599 HP,8,Silver,Beige,Does not apply,"Saif Zone (Sharjah International Airport Free Zone), Sharjah, UAE",UAE,Sharjah,Saif Zone (Sharjah International Airport Free Zone),,,,Owner
35000,Nissan,Maxima,SL,65108,2016,8,American Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,6,Grey,Black,No,"Dubai, UAE",UAE,Dubai,,,25.2653471,55.2924914,Owner
37999,Hyundai,Sonata,Sport,88300,2018,6,Canadian Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Black,Black,Does not apply,"Al Jurf Industrial 3, Al Jurf Industrial Area, Al Jurf, Ajman, UAE",UAE,Ajman,Al Jurf,Al Jurf Industrial Area,25.433717,55.514711,Owner
325000,Land Rover,Defender,90,32000,2022,2,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Green,Other Color,Yes,"Al Quoz Industrial Area 1, Al Quoz Industrial Area, Al Quoz, Dubai, UAE",UAE,Dubai,Al Quoz,Al Quoz Industrial Area,25.1524105,55.2340999,Dealer
19900,Nissan,Sunny,S,149000,2018,6,GCC Specs,4,Sedan,Petrol,4,Automatic Transmission,,500 - 599 HP,4,Brown,Beige,No,"Al Qusais 1, Al Qusais Residential Area, Al Qusais, Dubai, UAE",UAE,Dubai,Al Qusais,Al Qusais Residential Area,25.26927935,55.3870977518672,Owner
72000,Audi,A3,Ambition,76000,2018,6,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,4,Blue,Brown,No,"JVC District 12, Jumeirah Village Circle (JVC), Dubai, UAE",UAE,Dubai,Jumeirah Village Circle (JVC),JVC District 12,25.055998,55.21651,Owner
220000,Land Rover,Range Rover,HSE,95000,2020,4,American Specs,4,SUV,Petrol,4,Automatic Transmission,Unknown,Unknown,6,Black,Black,No,"Dubai Marina, Dubai, UAE",UAE,Dubai,Dubai Marina,,25.0786415,55.1352524,Dealer
192000,Rabdan,One,Other,400,2023,1,GCC Specs,4,SUV,Electric,4,Automatic Transmission,Unknown,Unknown,0,White,White,Yes,"Dubai Marina, Dubai, UAE",UAE,Dubai,Dubai Marina,,25.0786415,55.1352524,Dealer
112000,Mercedes-Benz,CLA,Other,70000,2020,4,European Specs,4,Sedan,Petrol,4,Automatic Transmission,Unknown,Unknown,4,Black,Unknown,No,"Dubai Marina, Dubai, UAE",UAE,Dubai,Dubai Marina,,25.0786415,55.1352524,Dealer
367000,Rolls-Royce,Ghost,Other,66000,2014,10,Japanese Specs,4,Sedan,Petrol,4,Automatic Transmission,Unknown,Unknown,12,White,Unknown,No,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
34000,Mitsubishi,Lancer,GLX,65000,2016,8,GCC Specs,4,Sedan,Petrol,4,Automatic Transmission,2000 - 2499 cc,Unknown,4,Grey,Beige,Does not apply,"Al Khan, Sharjah, UAE",UAE,Sharjah,Al Khan,,25.3223781,55.3593947475409,Owner
